# m1 m2 DL Tc iota phic psi thetaS phiS logL logPrior
2.442763222885745357e+36 2.761810197213648548e+35 3.330799568385386292e+26 2.894693547006298602e+07 5.751910982348429346e-01 3.461525646419357116e+00 2.328708873089553877e-01 3.134561429424624013e+00 5.744036820556048806e-01 -2.354651240968198984e-39 0.000000000000000000e+00
3.534845182625720427e+36 5.111460144795126490e+35 3.572562409552285019e+26 2.846002838241783157e+07 2.086621149544647835e+00 1.893871596900191800e+00 2.244117382899723623e+00 1.944258396938296274e+00 3.927945565467124922e+00 -2.352489489352566769e-39 0.000000000000000000e+00
2.447065347787109989e+36 5.636979235777139161e+35 3.042490516952343316e+26 3.172056613250446320e+07 2.383778537736077840e+00 2.995119415688998643e+00 9.778823749806955234e-01 1.279495553817833198e-02 4.140132783814753026e+00 -2.351906390351305336e-39 0.000000000000000000e+00
2.436593491498567055e+36 2.431447580278304606e+35 3.151745276638475656e+26 3.374690552261982113e+07 2.694809918887337563e+00 3.775849386623421733e+00 3.043647695225334182e+00 2.798398849961733603e+00 6.025637258135299490e+00 -2.351422793450205214e-39 0.000000000000000000e+00
2.323259489570259980e+36 2.197691332160444255e+35 2.884262943410115908e+26 3.674507144042946398e+07 5.349804493534997540e-01 1.848614619847752882e+00 2.549668558848031896e+00 4.312062364404682935e-01 2.546502861645170590e+00 -2.350663246871087393e-39 0.000000000000000000e+00
3.625368486996125742e+36 6.699395160197667954e+35 3.119903970247259716e+26 3.634941143330900371e+07 1.526683911460337217e+00 5.034948184695294593e+00 8.509915586331084913e-01 1.006568178624741128e+00 1.151879460982631720e+00 -2.349605549677953864e-39 0.000000000000000000e+00
2.712342275927071394e+36 3.724066341291102006e+35 3.325134759146567529e+26 3.682426940759886801e+07 2.484700834384999002e+00 4.597374397062383267e+00 2.540779208506696474e+00 3.027878883055838077e+00 3.879978224497967698e+00 -2.349566164933234217e-39 0.000000000000000000e+00
2.479460058615012134e+36 4.162934742051159001e+35 3.159291980662447962e+26 3.194390223435085639e+07 9.828291413877408012e-01 4.234098452565342008e+00 6.567690738572261600e-01 2.458429366699161456e+00 1.491738312134108513e-01 -2.348532998305864853e-39 0.000000000000000000e+00
3.676255578597021162e+36 2.828524272115935702e+35 2.883966431403778839e+26 3.402410299902351201e+07 1.983080928833596268e-01 2.660440841230200970e+00 2.916287458197459159e+00 2.894207543373832792e+00 3.609333337925660246e+00 -2.347900474392178093e-39 0.000000000000000000e+00
2.184811383773157674e+36 4.098156981204983801e+35 3.237693842272239779e+26 3.155784375165999308e+07 2.489957854193123321e+00 5.227724997847738919e+00 5.354769123594405045e-02 2.840586558883719803e+00 5.960843616431041880e+00 -2.347506172145578682e-39 0.000000000000000000e+00
3.742879244182643393e+36 5.371224564372464159e+35 3.115896137790943560e+26 3.278785851395206153e+07 1.459042215859100544e+00 3.659241009564964564e+00 8.393237480134776440e-01 3.120488486260674765e+00 4.098565283780429169e+00 -2.346608257323107482e-39 0.000000000000000000e+00
3.409805236238284568e+36 6.711596682945352051e+35 3.475690929521007000e+26 3.002283722157822177e+07 2.069870398901653807e+00 2.112210406561936260e-01 6.261902203479216000e-01 2.367866977391990702e+00 6.601910743042500584e-01 -2.346264941215385416e-39 0.000000000000000000e+00
2.110842042888030249e+36 7.241085613358792670e+35 2.922563754231396434e+26 3.538812137609394640e+07 1.844414328870155995e+00 3.708463627354164682e+00 1.391663740092853763e+00 5.182424822435111045e-01 4.984669274918158699e+00 -2.345115255886071831e-39 0.000000000000000000e+00
3.355449113390726999e+36 2.477718036529091280e+35 3.314047385428243764e+26 3.316330355902851373e+07 3.062241761570963505e-01 6.186460910660941614e+00 1.712348039755701157e+00 3.080518069961974970e+00 1.973658487793781280e+00 -2.344210389642050340e-39 0.000000000000000000e+00
2.211558623710559032e+36 2.891062274154144424e+35 3.368628680592360064e+26 3.580148776736913621e+07 1.048814160065676848e+00 6.265951611469198212e+00 2.347808254828919861e+00 2.486811185851354189e+00 1.759083308153720715e+00 -2.343854263850815649e-39 0.000000000000000000e+00
3.745113734343994541e+36 7.541892651473584464e+35 3.048854079953912742e+26 3.226867674060343206e+07 1.585800952150049348e+00 8.067173899623013567e-01 3.691380472488531295e-01 3.543151911408033983e-01 2.378470907403077206e+00 -2.340367349960606729e-39 0.000000000000000000e+00
2.662235312330357508e+36 3.813255172004623973e+35 2.811467212317354710e+26 3.433041229073832929e+07 2.912211396725482793e+00 4.726622089918922631e-01 2.654540313420927777e+00 1.428006614429182253e-01 4.109929422966625445e+00 -2.338504204640016612e-39 0.000000000000000000e+00
2.782933439557612135e+36 7.000801073360751059e+35 2.891981663957025032e+26 3.379274717020638287e+07 2.121446039838223996e+00 4.833815337096576847e+00 1.771984179454113351e+00 2.602945373595089595e+00 1.303128175797023669e+00 -2.337954158590437753e-39 0.000000000000000000e+00
2.487771087555598907e+36 2.080128583500111222e+35 3.444323343575152921e+26 2.975245601066120714e+07 1.892132067537356799e-01 4.712245342468514231e+00 6.247356131505882315e-01 2.920617314395648201e+00 6.717474185826274313e-01 -2.337606318547759841e-39 0.000000000000000000e+00
3.816960028238044760e+36 4.350978448965752368e+35 2.882279754915583711e+26 3.706806056127908826e+07 1.894695807023277556e+00 3.571444256359641578e+00 1.480907030895537657e+00 8.099831558305237156e-01 3.937068927626454773e+00 -2.337270711825420929e-39 0.000000000000000000e+00
3.867523739441374294e+36 9.892239077171721868e+35 3.052847895991675456e+26 3.355606902126227319e+07 1.547968321095970268e+00 1.181047382560778125e+00 6.725873919777116683e-01 1.351513105474664300e-01 5.284734482430557989e+00 -2.337235681065865069e-39 0.000000000000000000e+00
2.022216809323029001e+36 7.177100848517124825e+35 2.822086121361169780e+26 2.948812009567772970e+07 1.593863171258261158e+00 5.305781440715231057e+00 1.233361954584354603e+00 4.435776841355574263e-01 4.205471373204363594e+00 -2.336989740769080882e-39 0.000000000000000000e+00
2.274791545305883466e+36 5.193736088994488105e+35 3.652254459187733515e+26 3.197101196013291180e+07 9.762641699426761743e-01 2.558633291028503898e+00 1.255647469037289299e-01 2.918899710897954858e+00 3.903177493694701128e-01 -2.333909336402081737e-39 0.000000000000000000e+00
2.801181435764983426e+36 4.338171566006855841e+35 3.397818727382122849e+26 3.144724170628662407e+07 2.074865439943399892e+00 3.848483674526504306e+00 2.443993793719028140e+00 2.669491006597494387e+00 3.469901001495415471e+00 -2.332764014548240467e-39 0.000000000000000000e+00
3.074982850186693291e+36 9.017172974477715157e+35 2.934524454108332399e+26 2.969761784065773711e+07 1.731721268308828998e+00 5.629667270415672498e+00 1.145379878132751550e+00 7.591416444875579428e-01 3.199145682285194248e+00 -2.330783053920581017e-39 0.000000000000000000e+00
3.385473233776350389e+36 5.933095993414130504e+35 3.283765015345603061e+26 3.082297256420278922e+07 1.455004587884039191e+00 4.134788046187525268e+00 1.201449574133518716e+00 7.172448058091526746e-02 1.939585113820616824e+00 -2.329917272704983920e-39 0.000000000000000000e+00
3.973963842355092768e+36 8.737287412321146521e+35 3.615931812602817266e+26 3.331902491494536772e+07 1.844202194648522308e+00 2.892093038167566021e+00 2.148487857568270432e+00 1.627962130158400189e-02 6.909090072996287857e-01 -2.328923560782908730e-39 0.000000000000000000e+00
3.286339891430510850e+36 2.758793041992104906e+35 3.175563594170646220e+26 3.603811955378384143e+07 2.912282410378307596e+00 2.953808177479358754e+00 1.780339122997048329e-01 2.913141434044996814e+00 7.357085030794278113e-01 -2.328270769600990017e-39 0.000000000000000000e+00
3.687057221017947131e+36 9.213653356927603759e+35 3.310564637939593925e+26 3.704388764102599025e+07 1.831224060493086725e+00 3.655209030002128934e+00 1.217234703214225222e+00 2.687383544091548337e-01 1.381709241631881246e+00 -2.327913552183432842e-39 0.000000000000000000e+00
2.542576764386020532e+36 9.417306591059093999e+35 2.915696964981518466e+26 3.228482492940640822e+07 2.013071917836763980e+00 4.123774910511269987e+00 5.469575616361853632e-01 8.545402909897219512e-01 3.468739723071864844e+00 -2.327210204711880344e-39 0.000000000000000000e+00
3.882484737203324884e+36 2.294580363447942124e+35 3.231448280677382968e+26 2.881807628961338475e+07 2.833051633549438453e+00 5.133050263614406639e+00 1.403571505563529165e+00 9.040041922667556573e-01 3.614120736445570525e+00 -2.326732762328724640e-39 0.000000000000000000e+00
2.657936055152605191e+36 6.489451803599237924e+35 2.937911997786243679e+26 3.630092614689528197e+07 1.579901387149316827e+00 4.707930617566223219e+00 2.418328019789934391e+00 4.223234385695992521e-01 5.777548134225710008e+00 -2.326264202956420836e-39 0.000000000000000000e+00
3.971966777812792094e+36 1.998155338936406708e+35 3.138627895583278798e+26 3.778742795417897403e+07 1.627184451833421974e+00 8.484798512055450326e-01 2.919919851975142144e+00 1.626074160012657810e+00 2.678638135005033227e+00 -2.325916076199329875e-39 0.000000000000000000e+00
2.215704751759394408e+36 7.118755097141534998e+35 3.492693889109868510e+26 3.421779573736751825e+07 1.582262161712714832e+00 1.928542760993688265e+00 2.705739413966815832e+00 2.872512510412939868e+00 3.495753144846742710e+00 -2.324347313627525505e-39 0.000000000000000000e+00
2.270947509644471395e+36 6.634688798376106897e+35 3.094702092019331886e+26 3.625647772398979217e+07 1.521024989246834602e+00 1.989722957265196435e+00 1.275840338120068473e+00 3.394640460140406213e-01 3.474071301815834456e+00 -2.324303646071822088e-39 0.000000000000000000e+00
3.608687107666207634e+36 2.404471287232188766e+35 3.162434157646690994e+26 3.782996621227493137e+07 2.401494143810301907e+00 3.144565257154983584e+00 3.553043878330860994e-01 1.488582420796949801e+00 8.822598425176970682e-01 -2.323847831694235831e-39 0.000000000000000000e+00
3.775942778290637107e+36 9.581150606270825380e+35 2.881889532936419372e+26 3.237537360483251140e+07 1.833973344494623348e+00 3.881611419845611088e+00 2.220990748765280909e+00 1.231064620576814983e+00 7.609205295086652887e-01 -2.323564348142669648e-39 0.000000000000000000e+00
3.290764650285156421e+36 5.144216310107231340e+35 2.915901649444883381e+26 2.849979789279308543e+07 1.843862209128159790e+00 3.475868301514567715e+00 2.361934480988269747e-01 2.778579233747684896e+00 4.512683433512081344e+00 -2.320976089955622751e-39 0.000000000000000000e+00
3.786974195863922136e+36 5.067702332048336874e+35 3.012029164700854294e+26 3.434606232617866248e+07 1.808959419187347040e+00 4.312727627829874066e+00 7.720534737845101692e-01 2.827396450425017527e+00 3.391706718823614963e+00 -2.320804455608552231e-39 0.000000000000000000e+00
3.927747533370271570e+36 4.913904412256694151e+35 3.422901590285998769e+26 2.963300930144649744e+07 1.525470065016887533e+00 2.910849548850826807e+00 1.256653552538577134e+00 2.437145882776974304e+00 1.351807744286500190e+00 -2.320147574193699491e-39 0.000000000000000000e+00
3.056830436823468667e+36 5.867979447897321091e+35 3.411530369176671919e+26 3.539598751305073500e+07 1.273800951333142084e+00 8.855063175250958984e-01 3.813110311950544395e-01 2.005992864177661872e+00 3.533893981707714627e+00 -2.319858301743126145e-39 0.000000000000000000e+00
2.394794316643362213e+36 7.083737784473251817e+35 3.431350516065530564e+26 2.861672827855232358e+07 1.662119814843031174e+00 1.189750808875722932e+00 2.171631891545498239e-01 2.709379510058219864e+00 5.666362988871163964e+00 -2.319632804367690231e-39 0.000000000000000000e+00
2.526960821376256638e+36 6.202431363490817349e+35 2.799534010514346153e+26 2.908752300957309827e+07 2.021794225840654491e+00 1.080162831117581906e-01 1.962377019887074248e+00 2.702387779419469283e+00 5.708434054870499264e-01 -2.319323917484599832e-39 0.000000000000000000e+00
3.073442780745136067e+36 5.186849462744962650e+35 3.374383632588686990e+26 3.656027277981157601e+07 3.441459611724870804e-01 5.605556243992015908e+00 1.487176399067316801e+00 3.135082455511897792e-01 3.165312479397275336e+00 -2.317915260878204906e-39 0.000000000000000000e+00
2.277770808223956088e+36 4.383539459887195426e+35 3.367450864476645683e+26 2.956357609047768638e+07 1.151888425451148557e+00 1.508038569155457864e+00 1.287003705939993026e+00 2.628120158222349456e+00 1.136289236065963631e-01 -2.316754589661242024e-39 0.000000000000000000e+00
2.317055458613636444e+36 4.605705431314635654e+35 3.244178912060080419e+26 3.692470508713480085e+07 1.473338029852205633e+00 5.810779685994016397e+00 2.785155218658019294e+00 8.463806025167376623e-02 2.334016321963483964e+00 -2.316751758561710701e-39 0.000000000000000000e+00
2.070469452313070316e+36 7.984215265269942741e+35 3.480527642308391006e+26 3.150838742096364871e+07 9.178849850315971004e-01 1.211705219974869241e+00 7.370087328402636917e-01 1.359536649213288317e+00 2.061804674276339067e-01 -2.315054235326362732e-39 0.000000000000000000e+00
3.726262416389735433e+36 5.782911749812509603e+35 2.802366344949862626e+26 3.012841193145778403e+07 1.446756336044751734e+00 5.493166951666605957e-01 7.585864921941019023e-01 2.633919062192150995e-01 8.953581038426290384e-01 -2.314622174763673993e-39 0.000000000000000000e+00
2.156054984726549529e+36 3.589402043050030518e+35 3.448509200836365549e+26 3.578647797977682203e+07 2.627171170032307934e+00 1.991382492834796070e+00 2.413161353123523867e+00 1.094410791684452822e-01 2.946841157418790935e+00 -2.312937532744225905e-39 0.000000000000000000e+00
3.309621962409132254e+36 2.191874745928260225e+35 3.101147627140673197e+26 3.175393448106873035e+07 5.614857588630695062e-01 3.064744596739351401e+00 2.869028669015475153e+00 2.554751680509615319e+00 1.124550687886507472e+00 -2.312213805809999504e-39 0.000000000000000000e+00
3.922900842985831324e+36 5.130616183456942838e+35 3.363879132696417798e+26 3.302022971632869542e+07 2.237594539670548777e+00 1.664873463384303864e+00 2.360292025519460601e+00 2.933302264983749907e+00 7.358848832984884458e-01 -2.311198113666053673e-39 0.000000000000000000e+00
2.585430440055354379e+36 5.419046868414931673e+35 3.205279770105694662e+26 3.737722188732144237e+07 1.982158016058245265e+00 5.442763219476915104e+00 1.951091180211684595e+00 2.214905877026885683e+00 3.329491932327555137e-01 -2.310918067476644854e-39 0.000000000000000000e+00
3.552585756422202946e+36 2.492054853320804746e+35 3.558624958657785689e+26 3.317775737492341548e+07 1.548112635594015574e+00 6.079420374087480816e+00 1.352447674979694536e+00 1.085692186840258033e+00 2.136689168018451213e+00 -2.310786214801519072e-39 0.000000000000000000e+00
2.349081109491054576e+36 3.774617109626087944e+35 3.596880539250939476e+26 3.502794009974774718e+07 1.503808124811955027e+00 2.174645824285545093e+00 1.817395955499013116e+00 1.429453024017080631e+00 3.085899063419054844e+00 -2.310519452947122410e-39 0.000000000000000000e+00
3.585061233606079213e+36 3.090245857288521217e+35 3.220748026631104751e+26 3.005684243281658739e+07 3.054583450042332782e+00 3.343552205735040417e+00 1.443637647872500152e+00 1.408732447273181865e-01 1.938140174065432264e+00 -2.309921209329525658e-39 0.000000000000000000e+00
2.405184099238352435e+36 5.179653420480449746e+35 2.876505448226211917e+26 3.118760893447687477e+07 1.155128852436906550e+00 4.717672484386879361e+00 2.954604000173147504e+00 3.164150087263853939e-01 3.426596240073380706e+00 -2.309570661310873046e-39 0.000000000000000000e+00
2.002876858230039706e+36 2.711331541829866869e+35 3.348381506366511675e+26 3.140103974229824916e+07 1.361150851627410452e+00 1.658378526978135037e+00 1.597852678646610736e+00 8.609339796164742209e-01 5.651829199339493570e+00 -2.309248250453451674e-39 0.000000000000000000e+00
2.724051526253453720e+36 4.969658508494810098e+35 2.884042063038100387e+26 3.606465583253925294e+07 1.799278269525570906e+00 4.132349937461377465e+00 1.426128866001002748e+00 6.750487409906941183e-01 7.986994442152445250e-02 -2.308472522334165725e-39 0.000000000000000000e+00
3.071090346704472032e+36 5.349716977860886896e+35 3.028979807349021913e+26 3.309078184907460585e+07 2.227473156837448620e+00 5.526110393148425004e+00 3.916937913029543417e-01 1.548385587678779318e+00 7.195730587822417590e-01 -2.308446667292855058e-39 0.000000000000000000e+00
